Nom Utilisateur,Note,ID Film
z20100228191200007185414,3.0,12837
z20120420013736487892714,3.0,12837
z20041215131324480177271,3.0,12837
z20050716115647820229722,3.0,12837
z20011005085358733534897,3.0,12837
z20070505103550823744524,3.0,12837
z20061227183546640599755,3.0,12837
z20060213184525483943267,3.0,12837
z20090709203010670558689,3.0,12837
z20071021153249553451578,3.0,12837
z20071225161035710655492,3.0,12837
z20071106025101253976861,3.0,12837
z20070512203027100489295,3.0,12837
z20060120185249557812865,3.0,12837
z20080913094523480198174,2.5,12837
z20170610215150260673815,2.5,12837
z20040906134625217142423,2.5,12837
z20131020155906970272197,2.5,12837
z20090514144143663611125,2.5,12837
z20111028130825790465388,2.5,12837
z20120603010639400517411,2.5,12837
z20060902100417973592273,2.5,12837
z20120513115507660594719,2.5,12837
z20050510180252533864660,2.5,12837
z20110313115139770515138,2.5,12837
z20090811141736853878459,2.5,12837
z20060701153623203296925,2.5,12837
z20060903155614947964176,2.5,12837
z20060314171314987706375,2.5,12837
z20090405010908597979423,2.5,12837
z20080721104135860952334,2.5,12837
z20080103124336383992571,2.5,12837
z20080327175445260783321,2.5,12837
z20060507110429097158995,2.5,12837
z20060816003252703655719,2.5,12837
z20031213131025343729834,2.5,12837
z20060810103049520951213,2.5,12837
z20080212104604547972815,2.5,12837
z20071028135630833451522,2.5,12837
z20060115135512013637487,2.5,12837
z20030907131003710917211,2.5,12837
z20061202182425660165735,2.0,12837
z20080112153013987509666,2.0,12837
z20121112213348247156124,2.0,12837
z20120208201915117838156,2.0,12837
z20130425114501183647626,2.0,12837
z20121121193225463845592,2.0,12837
z20080320171055307981594,2.0,12837
z20091207112521467125462,2.0,12837
z20090925140459940706677,2.0,12837
z20051102150225437976298,2.0,12837
z20070628155848743286437,1.5,12837
z20200307184114217262101,1.0,12837
z20170707170528043187781,1.0,12837
z20111022122602147674249,1.0,12837
z20060529184639807388441,1.0,12837
z20040301115223353424921,1.0,12837
z20060112212925890608299,1.0,12837
z20060108191332447764124,1.0,12837
z20040630141522227308769,0.5,12837
z20070303152642750378787,0.5,12837
z20060201182458513283816,0.5,12837
z20060704134253223546481,0.5,12837
z20071016041219617269137,5.0,2255
z20130131093709250982544,5.0,2255
z20200307184114217262101,5.0,2255
z20011007123725673879785,5.0,2255
z20091113080548813355274,5.0,2255
z20070501210827537495922,5.0,2255
z20020501125755190702769,5.0,2255
z20180216141155987942349,5.0,2255
z20050609122548003743533,5.0,2255
z20070823132251257245614,5.0,2255
z20150611102648140178198,5.0,2255
z20120627120700427383449,5.0,2255
z20170717003854370601468,5.0,2255
z20160409142210377435924,5.0,2255
z20130804141603107661268,5.0,2255
z20150224012317037718637,5.0,2255
z20121226180301760912584,5.0,2255
z20120318112307003102189,5.0,2255
z20131223192123433651566,5.0,2255
z20141115083814400458133,5.0,2255
z20141121181040387159999,5.0,2255
z20100516223630127232122,5.0,2255
z20140324162524883754462,5.0,2255
z20110624210838573238386,5.0,2255
z20140301172409253584857,5.0,2255
z20120108154642870268676,5.0,2255
z20130805181427820682674,5.0,2255
z20120725090855383599792,5.0,2255
z20070223183100607482562,5.0,2255
z20120808234208520401819,5.0,2255
z20031203135721137894218,5.0,2255
z20060718111816853474672,5.0,2255
z20040407113854130597348,5.0,2255
z20120610131602710471634,5.0,2255
z20121109092642910334723,5.0,2255
z20120817173213220644925,5.0,2255
z20080514165254683179116,5.0,2255
z20100728134703260606673,5.0,2255
z20100808111625543997398,5.0,2255
z20110425192622730836188,5.0,2255
z20070303152642750378787,5.0,2255
z20050306233459653952996,5.0,2255
z20050819145656857799156,5.0,2255
z20101127124640440695159,5.0,2255
z20090524190355113285244,5.0,2255
z20101114103811370442894,5.0,2255
z20100724235149123359951,5.0,2255
z20081010125709563208322,5.0,2255
z20051005214729860575238,5.0,2255
z20051220181957240298347,5.0,2255
z20100305210607520651518,5.0,2255
z20080824153656800612875,5.0,2255
z20060314171314987706375,5.0,2255
z20080322011215150181988,5.0,2255
z20091030195203317677414,5.0,2255
z20091108175011120148185,5.0,2255
z20050305173224153365885,5.0,2255
z20070307200253217784276,5.0,2255
z20040827093310567684711,5.0,2255
z20041211133547140398317,5.0,2255
z20081113221550880704475,5.0,2255
z20080519180800590239788,5.0,2255
z20041211182043117953141,5.0,2255
z20080210170114050592734,5.0,2255
z20071123125109190849887,5.0,2255
z20070917204046350232651,5.0,2255
z20050601140719843921044,5.0,2255
z20030517175828623839341,5.0,2255
z20030928155941663786414,5.0,2255
z20050523154208190799661,5.0,2255
z20051119151814240875591,5.0,2255
z20030101162055787415494,5.0,2255
z20050824105436343945226,5.0,2255
z20030916115310953701324,5.0,2255
z20060520184332677502137,5.0,2255
z20051128100737723566529,5.0,2255
z20060121115833357319818,5.0,2255
z20041205211503897621374,5.0,2255
z20010710141017880217585,5.0,2255
z20030821075429180664571,5.0,2255
z20051202210829790363634,5.0,2255
z20040421151600323997587,5.0,2255
z20060314114820737855968,5.0,2255
z20100418185004863955311,4.5,2255
z20060705200421300581489,4.5,2255
z20190411203311674561124,4.5,2255
z20210219233708124793951,4.5,2255
z20061227183546640599755,4.5,2255
z20090207171111367802671,4.5,2255
z20150304183759300753849,4.5,2255
z20140911133411827406656,4.5,2255
z20051101195742210643137,4.5,2255
z20151129181559507678299,4.5,2255
z20160324192400560535292,4.5,2255
z20151222111550330413983,4.5,2255
z20090704072649733869797,4.5,2255
z20021205134225490824322,4.5,2255
z20100524164450633857355,4.5,2255
z20111116182632977765269,4.5,2255
z20120509144229610539964,4.5,2255
z20011005085358733534897,4.5,2255
z20080712115052910383998,4.5,2255
z20110828082536017359313,4.5,2255
z20110918132138280161431,4.5,2255
z20110302224523870332136,4.5,2255
z20120513115507660594719,4.5,2255
z20090810111840677668562,4.5,2255
z20080626010810507114198,4.5,2255
z20080602235158543785165,4.5,2255
z20080727143006250939249,4.5,2255
z20090724133940170133742,4.5,2255
z20071229110145390394274,4.5,2255
z20070304213611187713482,4.5,2255
z20021216180627033411849,4.5,2255
z20040301115223353424921,4.5,2255
z20030319150345083899824,4.5,2255
z20100925133504780134191,4.0,2255
z20151216222117953451714,4.0,2255
z20170610215150260673815,4.0,2255
z20130713161035470867753,4.0,2255
z20060115135512013637487,4.0,2255
z20060826160634933704629,4.0,2255
z20091021122107473729522,4.0,2255
z20171227202728840555521,4.0,2255
z20060115230728017869612,4.0,2255
z20181130191842380319159,4.0,2255
z20090901232953683788746,4.0,2255
z20100729103223223421146,4.0,2255
z20110828204641337389611,4.0,2255
z20140811085121137216455,4.0,2255
z20130829150441247155861,4.0,2255
z20150901203230053655295,4.0,2255
z20150206185349463837689,4.0,2255
z20060104204707340124355,4.0,2255
z20061228232125060155817,4.0,2255
z20091114195122443101594,4.0,2255
z20111104200006123581629,4.0,2255
z20121027174313310678721,4.0,2255
z20111022122602147674249,4.0,2255
z20130210141015660139422,4.0,2255
z20120218180244490715355,4.0,2255
z20070502164300817557547,4.0,2255
z20111106141523767788134,4.0,2255
z20100810222315680205941,4.0,2255
z20051102150225437976298,4.0,2255
z20030318104639813779116,4.0,2255
z20090424150221233313514,4.0,2255
z20091107150756700814021,4.0,2255
z20041207222824320473123,4.0,2255
z20060516110246577796967,4.0,2255
z20070628155848743286437,4.0,2255
z20090115180603007555739,4.0,2255
z20080721104135860952334,4.0,2255
z20050321210858313757866,4.0,2255
z20090714204317520117452,4.0,2255
z20050128101601057637287,4.0,2255
z20080306163610250402736,4.0,2255
z20050125211636197907259,4.0,2255
z20031230182423740637263,4.0,2255
z20060704134253223546481,4.0,2255
z20080621184130663648554,4.0,2255
z20031219091630353929929,4.0,2255
z20050212011643893241315,4.0,2255
z20151017010826260296327,3.5,2255
z20101225133322160661718,3.5,2255
z20080112153013987509666,3.5,2255
z20121022182542230468657,3.5,2255
z20081107165708247455434,3.5,2255
z20050531104705440897887,3.5,2255
z20081027154523057881355,3.5,2255
z20060831205959827534735,3.5,2255
z20020308185604487808769,3.5,2255
z20190923053624464795792,3.0,2255
z20180724204055107932936,3.0,2255
z20170707170528043187781,3.0,2255
z20061026091430080854912,3.0,2255
z20100813190314393126625,3.0,2255
z20050423094311043519744,3.0,2255
z20060813141322797992633,3.0,2255
z20060120185249557812865,3.0,2255
z20031213131025343729834,2.5,2255
z20060507110429097158995,1.0,2255
z20060112212925890608299,0.5,2255
z20160515230128950846451,5.0,10251
z20160610233331070689156,5.0,10251
z20230506201011819891129,5.0,10251
z20150614153727993108848,5.0,10251
z20191020065719641318283,5.0,10251
z20080327175445260783321,5.0,10251
z20130531012200283468878,5.0,10251
z20191227171356486705092,5.0,10251
z20190806022009476941144,5.0,10251
z20020501125755190702769,5.0,10251
z20151107005300020181155,5.0,10251
z20110224050515183424271,5.0,10251
z20130131093709250982544,5.0,10251
z20170729164821933348443,5.0,10251
z20040407113854130597348,5.0,10251
z20170717003854370601468,5.0,10251
z20160324192400560535292,5.0,10251
z20121027094028347127179,5.0,10251
z20090323193222567627582,5.0,10251
z20110416204054023788665,5.0,10251
z20051220181957240298347,5.0,10251
z20130825143747320628153,5.0,10251
z20080214211216257586282,5.0,10251
z20090207171111367802671,5.0,10251
z20120609190641200522869,5.0,10251
z20110818231010413941129,5.0,10251
z20141004233849727225846,5.0,10251
z20091114195122443101594,5.0,10251
z20080207171123347607438,5.0,10251
z20061026091430080854912,5.0,10251
z20131010200557953669165,5.0,10251
z20050501203212980538555,5.0,10251
z20121226180301760912584,5.0,10251
z20060903155614947964176,5.0,10251
z20130401143715063479781,5.0,10251
z20100430204730973664651,5.0,10251
z20130305231619670644391,5.0,10251
z20030517175828623839341,5.0,10251
z20080719210006990932995,5.0,10251
z20110302224523870332136,5.0,10251
z20060516110246577796967,5.0,10251
z20120724171122203988828,5.0,10251
z20030618140425673294273,5.0,10251
z20111022122602147674249,5.0,10251
z20080512121631460288596,5.0,10251
z20060719162449733315717,5.0,10251
z20090915162404043529229,5.0,10251
z20071016041219617269137,5.0,10251
z20080719102429627627951,5.0,10251
z20100418185004863955311,5.0,10251
z20060718111816853474672,5.0,10251
z20050529185256800542873,5.0,10251
z20101127124640440695159,5.0,10251
z20050306233459653952996,5.0,10251
z20050128195009540347344,5.0,10251
z20100718114325270249286,5.0,10251
z20100224144225593483172,5.0,10251
z20061227183546640599755,5.0,10251
z20030318104639813779116,5.0,10251
z20091023220345437969193,5.0,10251
z20080206144626710256034,5.0,10251
z20041029114509697655189,5.0,10251
z20090424150221233313514,5.0,10251
z20031203135721137894218,5.0,10251
z20090406113828467868993,5.0,10251
z20051019145019100363212,5.0,10251
z20080322011215150181988,5.0,10251
z20090628144924253795989,5.0,10251
z20080507121910853388237,5.0,10251
z20090617142055540504239,5.0,10251
z20090117134154690162987,5.0,10251
z20050212011643893241315,5.0,10251
z20061104161243417623146,5.0,10251
z20071229110145390394274,5.0,10251
z20081113221550880704475,5.0,10251
z20060104204707340124355,5.0,10251
z20050125211636197907259,5.0,10251
z20080125212211510869922,5.0,10251
z20080601180020957425269,5.0,10251
z20041211182043117953141,5.0,10251
z20031230182423740637263,5.0,10251
z20080423201044843426724,5.0,10251
z20060429110942850756362,5.0,10251
z20021216180627033411849,5.0,10251
z20070223183100607482562,5.0,10251
z20060121115833357319818,5.0,10251
z20020324024705850413533,5.0,10251
z20051102150225437976298,5.0,10251
z20070714002349010502821,5.0,10251
z20030227084758843717727,5.0,10251
z20050601140719843921044,5.0,10251
z20070326194841787401361,5.0,10251
z20060613021515537202291,5.0,10251
z20070225193409700477437,5.0,10251
z20031219091630353929929,5.0,10251
z20040811235635050402132,5.0,10251
z20050105115317300245468,5.0,10251
z20051128100737723566529,5.0,10251
z20050729191203793615724,5.0,10251
z20050305173224153365885,5.0,10251
z20060104114128903594995,5.0,10251
z20060314114820737855968,5.0,10251
z20050819155138300772291,5.0,10251
z20060201182458513283816,5.0,10251
z20041205211503897621374,5.0,10251
z20040301115223353424921,5.0,10251
z20040827093310567684711,5.0,10251
z20041207222824320473123,5.0,10251
z20021207201613827321656,5.0,10251
z20210313230202910523299,4.5,10251
z20181226141328297887953,4.5,10251
z20140114084836177668966,4.5,10251
z20190923053624464795792,4.5,10251
z20060816165643403707379,4.5,10251
z20161127203550770316524,4.5,10251
z20100214153018883302854,4.5,10251
z20070405191402390431943,4.5,10251
z20150228104920940433417,4.5,10251
z20120516090532753205331,4.5,10251
z20190411203311674561124,4.5,10251
z20131020155906970272197,4.5,10251
z20130713161035470867753,4.5,10251
z20160409145036200217177,4.5,10251
z20070823132251257245614,4.5,10251
z20170610215150260673815,4.5,10251
z20110828204641337389611,4.5,10251
z20120102143934650691337,4.5,10251
z20130513223835490486472,4.5,10251
z20110905161557163205297,4.5,10251
z20070810214732340671259,4.5,10251
z20130906163421460956772,4.5,10251
z20051005214729860575238,4.5,10251
z20120324151727660567292,4.5,10251
z20080626214000190133839,4.5,10251
z20130322181520883614864,4.5,10251
z20121121193225463845592,4.5,10251
z20120517130803473738638,4.5,10251
z20120425191505833119849,4.5,10251
z20100808111625543997398,4.5,10251
z20080519180800590239788,4.5,10251
z20070502164300817557547,4.5,10251
z20110624210838573238386,4.5,10251
z20060213184525483943267,4.5,10251
z20090905220522330606633,4.5,10251
z20060620201901003577172,4.5,10251
z20100524164450633857355,4.5,10251
z20070302141824443125453,4.5,10251
z20100215212137060698769,4.5,10251
z20100106192309293958283,4.5,10251
z20090429031034837238798,4.5,10251
z20070712124634610227628,4.5,10251
z20050824105436343945226,4.5,10251
z20070302235109397616275,4.5,10251
z20030319150345083899824,4.5,10251
z20120617164850633481311,4.0,10251
z20110307145426453772612,4.0,10251
z20051025152231730517468,4.0,10251
z20100408190910397837155,4.0,10251
z20110828082536017359313,4.0,10251
z20140717115833640656964,4.0,10251
z20120625104524440211524,4.0,10251
z20111116182632977765269,4.0,10251
z20120610131602710471634,4.0,10251
z20131223192123433651566,4.0,10251
z20150611102648140178198,4.0,10251
z20110912141438820678284,4.0,10251
z20100510124951590886379,4.0,10251
z20100813190314393126625,4.0,10251
z20110513170744043585273,4.0,10251
z20070429202537840527684,4.0,10251
z20140301172409253584857,4.0,10251
z20111104200006123581629,4.0,10251
z20110918132138280161431,4.0,10251
z20100902125140520429289,4.0,10251
z20120513115507660594719,4.0,10251
z20051202210829790363634,4.0,10251
z20050819145656857799156,4.0,10251
z20081107165708247455434,4.0,10251
z20070907225112620316547,4.0,10251
z20060430164838640163367,4.0,10251
z20081120233649920772284,4.0,10251
z20080626010810507114198,4.0,10251
z20090724133940170133742,4.0,10251
z20081027154523057881355,4.0,10251
z20080103124336383992571,4.0,10251
z20100305210607520651518,4.0,10251
z20060813141322797992633,4.0,10251
z20060918100754323573785,4.0,10251
z20071209142618677824894,4.0,10251
z20050326115005170988182,4.0,10251
z20090414114927860775368,4.0,10251
z20050524101859840167184,4.0,10251
z20080826155654287615215,4.0,10251
z20070628155848743286437,4.0,10251
z20080602235158543785165,4.0,10251
z20061028091922393442315,4.0,10251
z20080210170114050592734,4.0,10251
z20071123125109190849887,4.0,10251
z20060120185249557812865,4.0,10251
z20030916115310953701324,4.0,10251
z20050727171108940942246,4.0,10251
z20051225193237820759595,4.0,10251
z20050723115545143682894,4.0,10251
z20101225133322160661718,3.5,10251
z20181130191842380319159,3.5,10251
z20120725090855383599792,3.5,10251
z20140710221625293303322,3.5,10251
z20140326184436270936784,3.5,10251
z20130829150441247155861,3.5,10251
z20050321210858313757866,3.5,10251
z20110922202601967131186,3.5,10251
z20140102130544340291557,3.5,10251
z20141121181040387159999,3.5,10251
z20120423150729480847948,3.5,10251
z20100512001800113828899,3.5,10251
z20090704072649733869797,3.5,10251
z20100728134703260606673,3.5,10251
z20040421151600323997587,3.5,10251
z20110807205546030839681,3.5,10251
z20060810103049520951213,3.5,10251
z20120708195526033224386,3.5,10251
z20080306163610250402736,3.5,10251
z20100228191200007185414,3.5,10251
z20090115180603007555739,3.5,10251
z20150405110208810843637,3.0,10251
z20171227202728840555521,3.0,10251
z20170913165620130395216,3.0,10251
z20150507023319973476585,3.0,10251
z20170707170528043187781,3.0,10251
z20130210141015660139422,3.0,10251
z20141010224312060916551,3.0,10251
z20061221130659670562482,3.0,10251
z20121022182542230468657,3.0,10251
z20070307200253217784276,3.0,10251
z20090111131401907609392,3.0,10251
z20050812151049473478856,3.0,10251
z20110303190024017478821,2.5,10251
z20140301185348897224864,2.5,10251
z20150321093207920732288,2.5,10251
z20111025034545657435144,2.5,10251
z20110624203517947716343,2.5,10251
z20071106025101253976861,2.5,10251
z20041211133547140398317,2.5,10251
z20060317132625483419126,2.5,10251
z20071031125246787736481,2.5,10251
z20031227205538953939566,2.5,10251
z20060103223735657414995,2.5,10251
z20070304213611187713482,2.5,10251
z20140412132715417811718,2.0,10251
z20120318112307003102189,2.0,10251
z20110929213513683606741,2.0,10251
z20090920120126453644163,2.0,10251
z20091207112521467125462,2.0,10251
z20060112212925890608299,2.0,10251
z20060831205959827534735,2.0,10251
z20060115135512013637487,1.5,10251
z20111028130825790465388,1.5,10251
z20200307184114217262101,1.0,10251
z20100414224206460465117,1.0,10251
z20150206185349463837689,1.0,10251
z20050510180252533864660,1.0,10251
z20060520184332677502137,1.0,10251
z20110827204156793908029,5.0,269975
z20191227171356486705092,5.0,269975
z20070501210827537495922,5.0,269975
z20080207171123347607438,5.0,269975
z20080304185158993234323,5.0,269975
z20221023151626741848298,5.0,269975
z20170812153619510284924,5.0,269975
z20070415194703523615915,5.0,269975
z20180807221002919764367,5.0,269975
z20020128519370517141511,5.0,269975
z20110722102621460502768,5.0,269975
z20101225133322160661718,5.0,269975
z20110106190848983256838,5.0,269975
z20120817173213220644925,5.0,269975
z20190711122806022795459,5.0,269975
z20211225101541783088129,5.0,269975
z20181226141328297887953,5.0,269975
z20180204141845857135127,4.5,269975
z20070505103550823744524,4.5,269975
z20050529185256800542873,4.5,269975
z20110807205546030839681,4.5,269975
z20060813141322797992633,4.5,269975
z20100414224206460465117,4.5,269975
z20210313230202910523299,4.5,269975
z20110828082536017359313,4.5,269975
z20100111224952367818231,4.5,269975
z20100510124951590886379,4.5,269975
z20090228154149557748814,4.5,269975
z20081120002651190135857,4.5,269975
z20120516090532753205331,4.5,269975
z20200727171606485614605,4.5,269975
z20060816165643403707379,4.5,269975
z20010710141017880217585,4.5,269975
z20170625034242940697645,4.5,269975
z20011007123725673879785,4.5,269975
z20151216222117953451714,4.5,269975
z20100928151919737223269,4.5,269975
z20160212200805097975899,4.5,269975
z20120625104524440211524,4.5,269975
z20140717115833640656964,4.5,269975
z20151107005300020181155,4.5,269975
z20110911192312063343373,4.5,269975
z20120617164850633481311,4.5,269975
z20170913165620130395216,4.5,269975
z20100418185004863955311,4.5,269975
z20220411234152848274621,4.0,269975
z20050212011643893241315,4.0,269975
z20090918174146223419487,4.0,269975
z20180617001522803122691,4.0,269975
z20130829150441247155861,4.0,269975
z20180118084542030887946,4.0,269975
z20100729103223223421146,4.0,269975
z20150228104920940433417,4.0,269975
z20100728134703260606673,4.0,269975
z20040811235635050402132,4.0,269975
z20140911133411827406656,4.0,269975
z20070326194841787401361,4.0,269975
z20180402112116103638829,4.0,269975
z20121022182542230468657,4.0,269975
z20110819184042727469231,4.0,269975
z20060104204707340124355,4.0,269975
z20040707204226283876322,4.0,269975
z20091019133018503822728,4.0,269975
z20130804141603107661268,4.0,269975
z20070405191402390431943,4.0,269975
z20110922202601967131186,4.0,269975
z20140110123701680142446,4.0,269975
z20100408190910397837155,4.0,269975
z20130409102306907462751,4.0,269975
z20190411203311674561124,4.0,269975
z20081005163400347127414,4.0,269975
z20110224050515183424271,4.0,269975
z20151017010826260296327,4.0,269975
z20081021233502013575768,4.0,269975
z20030916115310953701324,4.0,269975
z20100524164450633857355,4.0,269975
z20230506201011819891129,4.0,269975
z20150206144836190805248,3.5,269975
z20040407113854130597348,3.5,269975
z20031203015940427689346,3.5,269975
z20120412210032180479212,3.5,269975
z20171227202728840555521,3.5,269975
z20221027123702215276303,3.5,269975
z20100609194409997978744,3.5,269975
z20110628224235663324664,3.5,269975
z20060318194416363195696,3.5,269975
z20140409231517963166419,3.5,269975
z20091113080548813355274,3.5,269975
z20080507121910853388237,3.5,269975
z20180618215151731200315,3.5,269975
z20070526185804357844465,3.5,269975
z20130531012200283468878,3.5,269975
z20090121113356670652477,3.5,269975
z20090215192301720367223,3.5,269975
z20100925133504780134191,3.0,269975
z20041205211503897621374,3.0,269975
z20180216141155987942349,3.0,269975
z20070429202537840527684,3.0,269975
z20050716115647820229722,3.0,269975
z20080724163543937514837,3.0,269975
z20141115083814400458133,3.0,269975
z20050321210858313757866,3.0,269975
z20061211223247607682175,3.0,269975
z20060623014306840262186,3.0,269975
z20070220184324420821535,3.0,269975
z20020128528481808180153,3.0,269975
z20060317132625483419126,2.5,269975
z20180122185236460817886,2.5,269975
z20040827093310567684711,2.5,269975
z20050729191203793615724,2.5,269975
z20130401143715063479781,2.0,269975
z20190806022009476941144,2.0,269975
z20101110105739100291757,2.0,269975
z20060115135512013637487,1.5,269975
z20120922200326057746578,1.0,269975
z20070205193418780793514,0.5,269975
z20140412132715417811718,0.5,269975
z20221027123702215276303,5.0,225953
z20200727171606485614605,5.0,225953
z20070501210827537495922,5.0,225953
z20041211182043117953141,5.0,225953
z20110717170436333359548,5.0,225953
z20060520132313997558685,5.0,225953
z20050128195009540347344,5.0,225953
z20110922202601967131186,5.0,225953
z20060902100417973592273,5.0,225953
z20070309222233647715216,5.0,225953
z20080729162713020205296,5.0,225953
z20080306163610250402736,5.0,225953
z20120509144229610539964,5.0,225953
z20100928151919737223269,5.0,225953
z20150621101535110551355,5.0,225953
z20080304185158993234323,5.0,225953
z20170108193301507354951,5.0,225953
z20080702101735577857749,5.0,225953
z20120412210032180479212,5.0,225953
z20110912141438820678284,5.0,225953
z20150411212834470532236,5.0,225953
z20110207173035203991979,5.0,225953
z20060317132625483419126,5.0,225953
z20121114140541723329763,5.0,225953
z20050212011643893241315,5.0,225953
z20070302141824443125453,5.0,225953
z20091023220345437969193,5.0,225953
z20070805204153590494368,5.0,225953
z20070722154454600963531,5.0,225953
z20070526185804357844465,5.0,225953
z20111118011618530371646,5.0,225953
z20060318194416363195696,5.0,225953
z20120425191505833119849,5.0,225953
z20110122105738370438456,5.0,225953
z20100813190314393126625,5.0,225953
z20130102000319520925741,5.0,225953
z20130116091317653471471,5.0,225953
z20070109230910920975657,5.0,225953
z20050819145656857799156,5.0,225953
z20090215192301720367223,5.0,225953
z20130805181427820682674,5.0,225953
z20080207171123347607438,5.0,225953
z20141115083814400458133,5.0,225953
z20041215131324480177271,5.0,225953
z20030928155941663786414,5.0,225953
z20081214155238763597636,5.0,225953
z20041207222824320473123,5.0,225953
z20060317115155370578365,5.0,225953
z20110828204641337389611,5.0,225953
z20111023234639793667895,5.0,225953
z20130611183319910895398,5.0,225953
z20060826160634933704629,5.0,225953
z20090920120126453644163,5.0,225953
z20130810172305340413876,5.0,225953
z20090501185820923541318,5.0,225953
z20060115230728017869612,5.0,225953
z20080927101909127645269,5.0,225953
z20120617164850633481311,5.0,225953
z20120817173213220644925,5.0,225953
z20040407113854130597348,5.0,225953
z20100418185004863955311,5.0,225953
z20141121181040387159999,5.0,225953
z20121022182542230468657,5.0,225953
z20101014094554153903669,5.0,225953
z20110624210838573238386,5.0,225953
z20070223183100607482562,5.0,225953
z20031227205538953939566,4.5,225953
z20120516090532753205331,4.5,225953
z20051019145019100363212,4.5,225953
z20180103011351860308632,4.5,225953
z20190317133551074752593,4.5,225953
z20050727171108940942246,4.5,225953
z20140412132715417811718,4.5,225953
z20060623014306840262186,4.5,225953
z20170812153619510284924,4.5,225953
z20191227171356486705092,4.5,225953
z20190411203311674561124,4.5,225953
z20130713161035470867753,4.5,225953
z20100629152658950744218,4.5,225953
z20080329124801187714838,4.5,225953
z20080308114506610189469,4.5,225953
z20111028130825790465388,4.5,225953
z20161127203550770316524,4.5,225953
z20070714002349010502821,4.5,225953
z20080915134506200531819,4.5,225953
z20140301185348897224864,4.5,225953
z20110911192312063343373,4.5,225953
z20160409142210377435924,4.5,225953
z20051220181957240298347,4.5,225953
z20130715204512200682659,4.5,225953
z20101005120912040975241,4.5,225953
z20090520094437697506230,4.5,225953
z20090121113356670652477,4.5,225953
z20110828082536017359313,4.5,225953
z20150901203230053655295,4.5,225953
z20060104114128903594995,4.5,225953
z20121226180301760912584,4.5,225953
z20081005163400347127414,4.5,225953
z20090414114927860775368,4.5,225953
z20121109091712027526453,4.5,225953
z20061104161243417623146,4.5,225953
z20071229110145390394274,4.5,225953
z20050721180910530845446,4.5,225953
z20061211223247607682175,4.5,225953
z20100310222828830249543,4.5,225953
z20100311221040147622968,4.5,225953
z20071123125109190849887,4.5,225953
z20070302235109397616275,4.5,225953
z20050521194517957624426,4.5,225953
z20110807205546030839681,4.5,225953
z20030510224939787458134,4.5,225953
z20091019133018503822728,4.5,225953
z20060302220906023349322,4.5,225953
z20070810214732340671259,4.5,225953
z20121027094028347127179,4.5,225953
z20080327175445260783321,4.5,225953
z20090709203010670558689,4.5,225953
z20050609122548003743533,4.5,225953
z20130124195214260283337,4.5,225953
z20130401143715063479781,4.5,225953
z20020128519370517141511,4.5,225953
z20140911140446860358731,4.5,225953
z20011217182609190269848,4.5,225953
z20070419172401260412555,4.5,225953
z20081027100658580837517,4.5,225953
z20020807110142830522836,4.5,225953
z20100524164450633857355,4.5,225953
z20110919181623357827337,4.5,225953
z20110513170744043585273,4.5,225953
z20050508205234440787466,4.5,225953
z20051101195742210643137,4.5,225953
z20060426185506290769389,4.5,225953
z20060809152421147181521,4.5,225953
z20130516150927803286713,4.5,225953
z20100224144225593483172,4.5,225953
z20110801175449003572818,4.5,225953
z20010710141017880217585,4.5,225953
z20061227183546640599755,4.5,225953
z20080802022604397538688,4.0,225953
z20160324192400560535292,4.0,225953
z20030318104639813779116,4.0,225953
z20180727215620519608296,4.0,225953
z20061202182425660165735,4.0,225953
z20210219233708124793951,4.0,225953
z20170610215150260673815,4.0,225953
z20080125212211510869922,4.0,225953
z20110724161338573222935,4.0,225953
z20060121115833357319818,4.0,225953
z20040906134625217142423,4.0,225953
z20181130191842380319159,4.0,225953
z20080223122249780877088,4.0,225953
z20130131093709250982544,4.0,225953
z20071209142618677824894,4.0,225953
z20130804141603107661268,4.0,225953
z20050102191155607448983,4.0,225953
z20160409145036200217177,4.0,225953
z20150211221135247914964,4.0,225953
z20100408190910397837155,4.0,225953
z20071016041219617269137,4.0,225953
z20120729234032190967658,4.0,225953
z20100414224206460465117,4.0,225953
z20140717115833640656964,4.0,225953
z20170707170528043187781,4.0,225953
z20151017010826260296327,4.0,225953
z20060813141322797992633,4.0,225953
z20150611102648140178198,4.0,225953
z20101110105739100291757,4.0,225953
z20080507121910853388237,4.0,225953
z20130829150441247155861,4.0,225953
z20120625104524440211524,4.0,225953
z20110416204054023788665,4.0,225953
z20160515230128950846451,4.0,225953
z20110303190024017478821,4.0,225953
z20140102130544340291557,4.0,225953
z20061108171856977233782,4.0,225953
z20120715085310630477794,4.0,225953
z20060104204707340124355,4.0,225953
z20021216180627033411849,4.0,225953
z20070225170247647477357,4.0,225953
z20110402113802963649599,4.0,225953
z20090918174146223419487,4.0,225953
z20030101162055787415494,4.0,225953
z20111022122602147674249,4.0,225953
z20130211030432150681346,4.0,225953
z20051202210829790363634,4.0,225953
z20140114084836177668966,4.0,225953
z20031230182423740637263,4.0,225953
z20081113221550880704475,4.0,225953
z20100728134703260606673,4.0,225953
z20091229095621480997198,4.0,225953
z20100925133504780134191,4.0,225953
z20110819184042727469231,4.0,225953
z20080727143006250939249,4.0,225953
z20150206144836190805248,4.0,225953
z20120610131602710471634,4.0,225953
z20080724163543937514837,4.0,225953
z20110302224523870332136,4.0,225953
